post_id,user_id,post_date,content_type,likes,shares,comments
33015,6453,2024-10-28,video,18,9,5
33016,9322,2024-03-12,video,25,6,6
33017,5981,2024-11-09,video,30,5,5
33018,315,2024-12-19,image,24,3,6
33019,8801,2025-04-16,text,29,7,9
33020,3926,2025-03-24,video,19,4,11
33021,2587,2023-10-08,image,19,10,8
33022,2120,2024-04-03,video,17,7,18
33023,8570,2025-03-20,video,15,4,8
33024,7353,2023-10-11,video,12,1,14
33025,8326,2023-10-27,video,17,6,12
33026,3246,2025-05-22,image,22,2,12
33027,7778,2025-02-10,image,28,5,19
33028,4489,2025-05-08,video,19,7,13
33029,3136,2023-12-11,image,20,9,9
33030,4511,2024-01-25,text,15,8,11
33031,6547,2024-03-15,image,22,8,9
33032,1137,2025-03-11,image,26,7,3
33033,6209,2025-02-22,text,23,4,11
33034,1752,2023-08-16,image,22,1,13
33035,4962,2025-04-10,video,22,5,12
33036,6545,2025-03-28,image,17,7,14
33037,8482,2024-09-04,video,18,7,14
33038,9699,2024-09-15,video,18,6,15
33039,7588,2024-05-28,video,16,5,6
33040,9531,2023-07-27,text,16,4,12
33041,6501,2024-12-19,image,17,7,6
33042,4974,2025-03-15,image,21,3,14
33043,7142,2025-06-28,video,12,3,15
33044,752,2024-07-12,video,23,2,6
33045,3590,2025-03-05,text,15,8,7
33046,749,2023-09-01,image,23,7,8
33047,365,2025-06-06,video,18,5,10
33048,267,2025-01-31,video,23,8,13
33049,3822,2025-05-02,image,17,5,16
33050,4235,2023-12-20,image,17,2,7
33051,9381,2024-07-18,image,33,9,6
33052,5914,2025-05-01,image,21,3,9
33053,6810,2025-02-19,image,14,8,10
33054,3178,2024-04-27,image,18,2,8
33055,3221,2024-04-27,video,18,3,11
33056,5530,2025-03-23,image,17,5,5
33057,703,2024-07-02,image,19,2,11
33058,9891,2023-07-14,text,21,6,8
33059,201,2024-11-26,video,14,10,8
33060,2014,2025-05-14,image,19,5,5
33061,3542,2024-09-12,video,22,5,12
33062,7156,2025-05-14,image,18,6,15
33063,3506,2023-08-21,image,25,4,8
33064,4160,2024-04-28,image,26,1,7
33065,7081,2025-02-16,image,21,5,10
33066,6684,2023-07-12,image,15,7,13
33067,6654,2024-06-01,image,17,5,4
33068,9904,2023-08-15,image,16,2,12
33069,9922,2025-06-26,video,19,3,11
33070,69,2024-03-27,video,23,1,14
33071,4373,2025-01-11,image,23,7,15
33072,9302,2025-05-15,video,25,10,8
33073,6321,2023-08-20,image,22,5,8
33074,3019,2025-01-07,video,17,4,5
33075,2654,2024-05-26,text,14,8,11
33076,8533,2024-02-15,image,14,8,12
33077,8613,2023-07-26,image,30,6,4
33078,2276,2024-04-05,image,15,6,6
33079,1919,2023-09-17,video,16,3,7
33080,473,2023-09-11,video,19,6,6
33081,3422,2024-08-27,image,24,3,12
33082,5930,2023-12-29,video,16,0,6
33083,5766,2023-11-20,image,14,6,6
33084,2088,2024-09-05,text,32,4,16
33085,7818,2025-01-22,image,22,3,9
33086,8186,2024-02-03,text,20,7,7
33087,8448,2023-07-22,text,19,5,11
33088,3870,2025-04-07,text,34,4,8
33089,5717,2024-12-27,image,20,3,7
33090,9636,2025-02-02,image,16,9,8
33091,7997,2023-09-18,video,23,7,12
33092,8731,2024-11-28,video,14,2,9
33093,3388,2024-02-18,video,19,3,12
33094,858,2025-01-18,image,29,5,9
33095,132,2024-02-07,video,15,2,13
33096,5723,2023-08-05,image,24,5,10
33097,2916,2024-06-21,image,16,3,10
33098,2587,2024-10-28,video,20,7,8
33099,3375,2023-07-20,image,19,3,12
33100,2032,2024-02-02,video,18,4,10
33101,1926,2023-12-09,video,17,2,8
33102,2002,2025-06-12,video,14,9,10
33103,4378,2024-08-08,video,21,4,7
33104,6636,2024-09-15,image,12,6,11
33105,7367,2025-05-24,image,23,6,9
33106,5495,2025-02-10,image,17,3,10
33107,666,2025-03-30,text,26,7,8
33108,6699,2023-12-01,video,16,3,12
33109,5442,2024-03-10,image,20,2,7
33110,1647,2023-12-26,video,17,5,9
33111,4508,2023-09-21,image,20,6,15
33112,5600,2024-06-22,image,16,2,5
33113,1164,2023-11-29,video,20,5,6
33114,2926,2025-01-28,image,17,4,8
33115,6834,2023-10-26,video,16,5,12
33116,7672,2025-05-06,image,15,5,8
33117,5053,2024-02-15,text,20,6,14
33118,5914,2024-06-05,image,18,6,14
33119,9017,2023-09-27,image,25,2,10
33120,8925,2024-04-02,text,21,1,11
33121,4487,2025-06-04,video,22,1,14
33122,7312,2024-12-06,text,27,10,6
33123,6880,2024-04-08,image,21,6,7
33124,9780,2023-11-03,image,20,6,9
33125,27,2023-11-02,image,20,3,16
33126,7912,2024-02-15,image,21,8,6
33127,2671,2024-11-21,image,21,5,8
33128,5628,2025-01-05,image,28,6,12
33129,884,2023-09-05,image,17,4,18
33130,5911,2023-08-25,image,15,6,15
33131,127,2024-01-13,image,22,9,6
33132,1480,2025-06-27,text,17,4,8
33133,8511,2024-01-23,image,18,5,12
33134,2489,2023-09-04,text,17,3,10
33135,341,2024-02-17,image,19,2,6
33136,4874,2025-05-17,image,17,7,13
33137,6857,2024-09-05,text,22,4,9
33138,6102,2025-04-04,video,17,4,12
33139,1606,2025-06-29,video,13,3,11
33140,5278,2023-09-23,image,24,3,6
33141,5837,2023-10-20,video,15,6,16
33142,2409,2024-05-22,image,22,5,15
33143,2840,2025-01-23,image,14,8,12
33144,1109,2024-09-03,text,15,3,15
33145,4455,2024-09-16,image,27,6,7
33146,6871,2023-10-16,video,13,2,17
33147,7555,2025-05-13,image,25,8,13
33148,7415,2025-04-03,image,14,8,8
33149,1926,2024-04-28,video,23,4,6
33150,6095,2024-04-17,image,29,2,13
33151,7634,2024-08-27,image,20,4,10
33152,9271,2024-12-26,image,21,0,11
33153,4401,2023-12-22,video,17,7,12
33154,1977,2024-03-15,image,20,4,10
33155,4630,2024-11-10,text,15,2,8
33156,2083,2023-11-17,text,22,3,2
33157,9356,2024-07-05,text,19,4,9
33158,9207,2024-01-07,video,14,6,9
33159,3445,2024-08-24,video,15,7,10
33160,759,2023-12-10,video,20,6,12
33161,3095,2025-04-24,video,13,7,5
33162,4380,2025-01-18,video,14,9,12
33163,113,2024-11-20,text,21,3,7
33164,2421,2024-10-25,text,23,5,8
33165,5284,2024-05-18,video,22,7,13
33166,822,2025-03-07,image,14,3,8
33167,3640,2024-07-27,image,13,7,9
33168,5765,2024-09-01,image,20,4,8
33169,1820,2024-03-12,image,30,7,13
33170,277,2024-05-16,text,17,3,9
33171,9459,2023-07-25,text,16,8,8
33172,6632,2025-01-11,image,21,0,12
33173,8012,2025-06-23,video,16,4,10
33174,276,2024-05-17,image,21,9,13
33175,6334,2025-06-08,video,19,5,17
33176,9523,2024-10-21,image,15,4,10
33177,1894,2024-01-29,text,19,6,6
33178,593,2024-03-13,image,16,5,10
33179,1388,2025-02-10,image,15,3,5
33180,3996,2024-05-15,video,15,10,9
33181,7094,2024-08-04,image,19,5,7
33182,5073,2024-11-04,image,16,4,10
33183,9727,2025-04-23,image,14,5,12
33184,5134,2024-02-02,image,24,10,9
33185,6700,2024-06-10,text,15,5,8
33186,9256,2023-08-14,image,23,6,12
33187,3106,2024-10-18,image,23,4,10
33188,6891,2025-04-26,image,20,2,5
33189,5906,2023-12-19,image,19,3,9
33190,1904,2025-05-17,video,13,7,8
33191,3362,2023-09-05,image,21,2,16
33192,9047,2024-10-28,video,15,2,13
33193,2999,2024-04-21,video,21,8,10
33194,1342,2024-07-20,image,21,6,15
33195,1862,2024-09-17,video,18,11,14
33196,2456,2024-12-03,image,24,1,12
33197,3793,2024-10-05,image,15,4,7
33198,5865,2024-06-02,image,23,10,7
33199,6992,2024-03-17,image,20,6,8
33200,5897,2024-09-16,image,18,5,12
33201,1309,2023-09-23,video,21,3,7
33202,8132,2023-11-22,image,14,8,9
33203,8090,2024-11-06,text,20,1,12
33204,7798,2024-01-10,video,17,5,7
33205,9894,2024-10-08,image,30,4,9
33206,3214,2025-02-04,video,26,6,8
33207,8439,2024-01-17,text,23,3,11
33208,2225,2025-05-11,text,21,2,11
33209,2859,2024-01-20,image,32,3,9
33210,1368,2025-03-31,image,18,7,11
33211,5145,2025-03-20,video,19,4,13
33212,703,2024-11-19,text,24,6,15
33213,1551,2025-02-25,video,22,2,14
33214,6672,2024-10-19,image,24,7,15
33215,1334,2024-01-19,image,21,7,6
33216,1799,2024-10-26,image,14,3,11
33217,3456,2023-12-21,video,31,4,5
33218,3366,2023-07-08,image,22,2,9
33219,8856,2024-06-28,image,18,12,14
33220,2628,2024-11-22,image,22,6,10
33221,2085,2024-12-25,video,24,4,10
33222,4974,2024-09-06,image,19,1,9
33223,2150,2024-02-29,image,26,5,8
33224,3427,2024-03-16,video,22,5,8
33225,6609,2024-06-22,video,24,5,12
33226,6838,2025-05-01,image,23,3,6
33227,480,2025-04-10,video,12,3,10
33228,3731,2024-07-29,image,10,2,14
33229,6360,2024-01-24,video,21,9,8
33230,7143,2024-01-15,text,19,5,15
33231,1351,2024-10-09,video,18,4,13
33232,8892,2024-11-21,video,14,7,13
33233,2648,2025-01-13,text,23,6,5
33234,5367,2023-08-22,image,17,6,12
33235,5109,2025-01-26,video,27,4,15
33236,1722,2025-03-21,video,20,3,10
33237,3160,2023-11-12,text,11,2,16
33238,334,2025-03-24,text,20,5,12
33239,8856,2025-02-06,image,22,5,12
33240,8971,2024-01-02,image,25,1,7
33241,1224,2023-08-19,image,20,5,6
33242,3455,2024-07-12,image,19,5,7
33243,5878,2025-03-30,image,25,6,3
33244,6360,2025-05-14,video,26,5,12
33245,9133,2024-07-07,image,26,5,6
33246,2634,2023-10-01,video,21,4,12
33247,6816,2025-05-17,image,18,5,7
33248,5375,2025-03-05,video,16,4,11
33249,1017,2024-03-01,video,17,7,9
33250,4534,2024-11-25,video,19,5,11
33251,6,2024-04-29,image,18,7,15
33252,3988,2025-04-05,image,22,6,7
33253,6720,2024-03-17,video,30,4,4
33254,3793,2025-06-19,image,23,2,10
33255,8705,2024-12-19,image,20,5,12
33256,4965,2023-07-29,image,13,3,8
33257,975,2024-11-23,image,24,10,7
33258,9169,2024-12-10,video,21,5,10
33259,2734,2025-06-26,video,24,4,13
33260,621,2023-10-29,image,24,1,10
33261,7596,2024-09-08,video,20,5,13
33262,8786,2024-05-27,text,19,3,8
33263,9612,2023-07-15,image,18,2,11
33264,5853,2025-04-17,text,11,8,9
33265,8815,2023-09-01,video,26,4,6
33266,7304,2023-09-02,text,16,9,10
33267,4530,2024-08-02,image,13,3,8
33268,3920,2024-01-15,image,21,3,15
33269,8510,2024-06-14,image,21,7,8
33270,2583,2024-05-17,image,13,2,8
33271,1525,2025-04-13,image,14,6,16
33272,7227,2024-10-25,image,19,5,12
33273,893,2023-08-26,text,16,4,15
33274,8820,2023-07-29,image,23,2,10
33275,5324,2024-08-04,image,16,3,11
33276,3022,2023-08-30,image,17,3,6
33277,1455,2025-03-05,text,18,5,8
33278,553,2025-06-03,image,22,6,5
33279,676,2025-05-30,video,20,7,12
33280,7761,2024-09-01,image,12,2,9
33281,9786,2025-01-07,image,19,6,9
33282,4398,2024-10-13,video,21,11,5
33283,3265,2024-08-27,video,19,6,8
33284,4994,2023-09-18,video,17,4,8
33285,8808,2024-12-25,video,22,10,12
33286,4228,2024-11-19,video,19,3,12
33287,9824,2025-02-10,image,26,4,14
33288,5290,2023-12-22,video,19,4,12
33289,9137,2024-07-06,image,17,8,9
33290,4981,2024-08-18,image,27,7,10
33291,7815,2023-08-16,image,19,5,17
33292,5667,2023-09-30,text,29,4,12
33293,7648,2023-09-29,image,13,6,12
33294,7372,2023-08-08,image,16,3,11
33295,8663,2024-02-11,video,20,8,5
33296,1956,2024-06-25,video,18,7,4
33297,2397,2023-07-07,image,14,3,8
33298,2091,2024-08-03,video,20,6,9
33299,2824,2024-11-24,image,10,3,5
33300,2530,2024-11-15,video,19,4,6
33301,7545,2024-01-28,video,14,1,13
33302,4174,2024-02-05,video,21,7,10
33303,9252,2024-12-28,video,17,3,16
33304,6960,2025-03-07,image,19,6,8
33305,8839,2024-01-17,image,18,6,11
33306,9546,2024-01-19,video,20,5,9
33307,8956,2024-03-06,image,17,3,14
33308,2327,2025-04-30,text,21,8,12
33309,459,2025-05-16,text,16,5,12
33310,8884,2023-12-30,video,19,2,11
33311,2573,2025-02-25,image,22,5,7
33312,5941,2025-04-19,image,23,6,8
33313,2540,2024-12-09,text,25,7,9
33314,4170,2023-10-17,video,24,4,14
33315,9011,2024-04-01,image,17,2,8
33316,6074,2024-05-15,image,14,4,9
33317,8711,2024-07-03,image,13,6,4
33318,4471,2023-10-16,video,11,3,5
33319,7474,2023-09-12,image,22,4,12
33320,3992,2025-04-07,image,20,7,7
33321,8535,2025-06-11,video,13,7,5
33322,6809,2024-12-25,image,20,4,10
33323,6188,2023-08-23,image,24,3,13
33324,7609,2024-09-14,image,21,8,11
33325,6309,2024-12-14,image,21,3,11
33326,4532,2025-03-06,video,22,7,7
33327,5127,2024-03-18,video,29,10,7
33328,444,2023-09-01,image,13,3,8
33329,3705,2025-05-19,video,21,7,13
33330,1901,2023-09-10,image,12,1,9
33331,9710,2023-07-10,image,17,6,8
33332,1557,2024-09-18,image,20,2,6
33333,8290,2024-02-01,video,13,3,9
33334,1045,2024-04-11,text,20,4,9
33335,8660,2025-01-19,image,27,6,13
33336,8546,2024-12-19,image,15,2,9
33337,72,2024-12-13,video,18,2,8
33338,9568,2025-03-06,text,18,5,10
33339,1076,2023-10-15,text,16,4,12
33340,9438,2024-05-12,video,19,7,8
33341,9216,2024-04-04,video,21,6,8
33342,9182,2025-06-01,video,17,5,12
33343,4556,2025-02-11,video,21,5,6
33344,5287,2024-08-16,video,35,5,9
33345,4463,2024-11-12,image,19,7,8
33346,3722,2025-06-30,text,14,6,12
33347,3108,2023-10-16,image,16,5,12
33348,4703,2023-08-29,image,18,8,16
33349,2576,2024-05-15,video,19,7,6
33350,3047,2024-03-26,video,15,4,12
33351,749,2024-04-07,image,17,3,11
33352,1700,2023-09-11,video,17,3,11
33353,8794,2024-02-23,text,14,4,18
33354,4716,2025-03-21,video,22,5,5
33355,8447,2024-06-05,video,22,6,9
33356,2725,2023-11-16,image,25,5,5
33357,5320,2024-12-14,image,28,6,15
33358,836,2025-05-16,image,24,1,9
33359,1851,2025-05-08,text,16,9,15
33360,4765,2023-07-13,video,19,7,10
33361,3103,2025-04-25,image,19,4,11
33362,3650,2023-07-05,video,22,6,5
33363,6745,2023-07-10,video,14,8,7
33364,2534,2024-08-22,video,25,7,16
33365,2307,2024-08-05,text,29,4,10
33366,494,2024-08-29,image,22,4,12
33367,9323,2025-02-05,video,19,5,8
33368,5701,2024-08-12,video,21,7,7
33369,6934,2024-11-23,text,29,2,11
33370,4041,2025-06-17,text,22,10,6
33371,1777,2024-07-05,video,25,11,15
33372,1868,2024-11-14,image,23,9,15
33373,2735,2024-05-27,image,21,3,11
33374,3332,2024-02-21,text,22,7,7
33375,3441,2025-02-02,text,25,1,5
33376,210,2025-03-07,image,19,3,12
33377,8107,2023-09-25,image,16,1,8
33378,5109,2024-02-29,text,25,7,12
33379,2730,2024-01-07,image,20,5,11
33380,8123,2024-06-24,video,23,4,5
33381,4771,2025-05-31,video,13,5,8
33382,4201,2024-06-14,video,23,5,5
33383,3762,2023-11-10,image,12,6,12
33384,9340,2023-11-06,video,18,5,7
33385,6944,2023-11-20,video,19,3,9
33386,9483,2024-08-01,video,21,4,9
33387,3115,2024-04-16,text,15,1,13
33388,2701,2024-03-14,text,23,6,12
33389,6695,2024-06-02,image,23,6,11
33390,8866,2025-03-08,video,16,2,12
33391,6760,2024-09-27,image,21,2,7
33392,8949,2025-01-18,image,15,1,10
33393,5185,2024-12-17,image,25,8,7
33394,4297,2023-11-29,image,20,7,12
33395,8049,2023-09-03,video,18,3,16
33396,4338,2025-04-17,image,22,4,11
33397,9680,2025-02-10,image,26,1,10
33398,9160,2024-02-06,image,12,2,12
33399,3013,2024-09-14,text,22,4,12
33400,2353,2023-12-31,image,18,4,11
33401,4410,2024-04-05,video,23,4,2
33402,6622,2024-02-13,text,17,1,12
33403,2844,2024-08-24,text,16,2,8
33404,883,2024-09-10,text,21,3,12
33405,498,2023-08-29,image,27,3,10
33406,6215,2025-01-15,image,20,5,13
33407,1906,2023-08-08,image,17,3,10
33408,1541,2025-01-15,image,15,8,10
33409,7190,2025-06-27,text,17,5,10
33410,1999,2024-07-21,text,10,6,8
33411,1333,2023-12-07,image,17,2,10
33412,3367,2023-10-24,video,21,5,12
33413,9765,2024-06-28,text,23,7,12
33414,7230,2024-05-23,image,19,3,6
33415,5341,2025-05-04,text,27,4,12
33416,7527,2025-06-22,image,15,2,9
33417,3455,2025-01-07,video,23,4,8
33418,3817,2025-04-26,video,12,8,4
33419,5638,2023-08-30,video,26,4,16
33420,1361,2024-10-05,image,24,8,9
33421,6306,2024-12-10,text,21,5,14
33422,5975,2024-10-18,image,24,8,9
33423,564,2025-01-15,video,23,3,13
33424,6302,2023-08-05,image,10,7,9
33425,6157,2024-01-04,video,16,5,3
33426,734,2024-06-16,image,18,8,12
33427,8945,2024-07-05,image,23,8,9
33428,5175,2024-06-19,image,14,5,15
33429,2975,2024-01-12,video,21,8,13
33430,6715,2023-09-11,image,18,6,8
33431,3987,2023-09-18,text,22,7,6
33432,5830,2023-07-12,text,20,2,16
33433,1786,2025-03-11,image,18,4,13
33434,2634,2023-11-14,video,16,5,11
33435,7081,2025-03-31,text,22,3,8
33436,2093,2025-04-12,text,20,5,7
33437,7815,2024-03-08,image,27,4,7
33438,9998,2024-12-22,image,19,4,13
33439,7436,2025-03-25,video,23,7,9
33440,1249,2023-12-02,text,26,4,7
33441,8408,2025-03-03,video,11,8,7
33442,3946,2024-06-22,video,21,4,9
33443,1726,2024-11-28,text,27,4,15
33444,2702,2024-03-08,image,24,8,6
33445,9393,2025-05-01,image,23,3,11
33446,1541,2025-06-13,video,19,7,13
33447,5843,2024-09-27,image,27,4,12
33448,4803,2023-12-22,image,20,5,10
33449,513,2023-12-13,image,23,8,9
33450,7272,2024-03-17,image,15,4,10
33451,8174,2025-07-03,image,25,3,7
33452,6089,2024-08-30,video,27,6,7
33453,803,2024-03-04,text,13,7,9
33454,5389,2023-10-01,image,24,6,14
33455,7540,2024-12-25,image,22,2,9
33456,7077,2024-03-30,image,21,10,12
33457,902,2024-12-04,image,20,6,13
33458,6877,2023-08-26,image,21,7,13
33459,4159,2024-11-02,text,21,5,12
33460,1789,2024-02-19,text,26,1,18
33461,4601,2024-09-23,image,12,2,7
33462,1700,2024-02-02,image,17,4,13
33463,6679,2023-08-04,image,19,2,10
33464,5750,2024-12-01,video,23,2,11
33465,9401,2023-07-20,text,18,4,12
33466,2994,2024-07-23,image,22,10,12
33467,1595,2024-01-26,image,19,3,10
33468,3442,2025-06-20,text,17,6,11
33469,1839,2025-04-01,image,20,5,15
33470,7909,2024-06-04,video,16,8,14
33471,2903,2025-05-11,text,24,5,8
33472,7406,2025-04-25,image,19,7,12
33473,7048,2024-07-06,image,28,10,9
33474,2340,2023-10-17,video,25,7,10
33475,4522,2023-12-28,video,25,4,13
33476,4929,2024-10-03,text,16,6,7
33477,500,2024-06-24,text,19,3,3
33478,3628,2025-02-24,image,21,0,12
33479,9037,2024-10-30,image,23,4,12
33480,9253,2025-03-27,video,18,10,10
33481,5646,2025-04-12,text,25,4,8
33482,2682,2025-07-01,image,15,2,17
33483,9613,2025-06-22,video,18,4,15
33484,8942,2024-08-13,image,23,7,7
33485,9238,2024-08-24,text,18,5,10
33486,4591,2023-09-06,text,18,9,8
33487,3475,2023-09-23,video,17,3,9
33488,1227,2024-08-15,video,14,4,14
33489,2974,2024-07-31,video,15,6,15
33490,5046,2023-10-25,text,24,5,18
33491,9562,2023-09-17,text,21,2,8
33492,1039,2025-02-11,video,18,8,11
33493,1788,2025-06-27,image,18,5,8
33494,9845,2025-02-05,video,24,6,9
33495,4716,2025-02-07,video,21,4,8
33496,4723,2023-08-10,video,20,5,14
33497,8612,2024-06-10,text,19,9,6
33498,2898,2024-04-23,video,20,5,13
33499,4585,2025-04-29,video,22,5,15
33500,6320,2025-02-24,text,20,3,9
33501,3303,2025-02-16,image,19,4,12
33502,796,2024-12-15,image,22,9,10
33503,5438,2023-07-29,image,19,5,8
33504,2810,2024-03-12,image,23,5,12
33505,467,2024-12-03,image,20,7,7
33506,9547,2025-02-19,image,14,5,8
33507,273,2024-09-25,image,21,4,10
33508,6309,2025-06-19,video,20,6,12
33509,3490,2024-04-12,video,22,1,11
33510,3652,2025-05-27,video,25,6,10
33511,7136,2024-03-08,text,17,2,11
33512,956,2024-08-23,image,22,7,10
33513,5387,2024-11-27,video,17,9,12
33514,7898,2024-11-08,video,17,4,14
33515,3410,2024-12-19,video,17,4,14
33516,1920,2024-12-17,video,21,5,8
33517,2933,2024-06-28,text,20,6,9
33518,7776,2025-02-22,video,12,12,11
33519,8380,2023-08-09,text,21,5,4
33520,208,2024-01-16,image,14,2,11
33521,74,2023-10-24,text,28,2,5
33522,8044,2024-04-16,image,17,6,10
33523,4769,2023-12-25,image,14,7,5
33524,7562,2024-12-23,image,17,9,4
33525,9242,2024-06-09,image,23,3,10
33526,4970,2025-06-09,video,13,4,14
33527,7705,2024-07-02,image,21,5,11
33528,5890,2024-05-15,image,26,6,12
33529,8020,2024-10-07,image,22,4,9
33530,8707,2025-01-11,text,25,8,10
33531,5920,2024-05-15,image,24,5,11
33532,280,2024-07-10,text,19,5,6
33533,4856,2025-01-10,video,14,7,16
33534,8748,2024-01-14,text,24,4,15
33535,5153,2023-10-14,image,24,4,5
33536,7462,2025-04-17,video,23,9,12
33537,7792,2024-04-19,video,16,6,14
33538,291,2025-05-24,video,14,3,12
33539,4881,2024-01-31,video,22,8,13
33540,7984,2024-10-03,video,18,11,6
33541,7724,2024-05-04,image,26,9,12
33542,7969,2024-04-26,text,19,7,9
33543,1623,2023-07-28,image,18,6,10
33544,3552,2025-06-02,image,25,5,13
33545,4179,2025-03-31,video,16,6,9
33546,3276,2025-06-22,text,21,7,9
33547,5258,2024-07-16,image,14,5,9
33548,8275,2025-03-05,video,10,3,13
33549,3996,2023-07-10,image,18,7,11
33550,5807,2023-11-18,text,15,5,7
33551,8840,2024-09-02,image,22,5,14
33552,6763,2024-11-08,image,14,4,5
33553,3693,2024-07-03,image,15,4,16
33554,1758,2023-12-18,image,19,2,6
33555,4956,2025-02-08,text,19,7,9
33556,6463,2025-03-13,image,15,7,15
33557,5965,2024-07-23,image,12,2,11
33558,7415,2025-04-16,image,15,4,10
33559,7205,2023-10-11,text,20,2,10
33560,6849,2023-12-14,image,18,4,17
33561,726,2024-09-04,video,23,3,15
33562,1108,2023-07-27,text,14,5,1
33563,4349,2024-04-10,image,27,5,14
33564,8087,2024-06-22,image,26,8,15
33565,7074,2023-10-03,image,23,8,14
33566,825,2023-11-03,video,23,5,6
33567,4603,2023-10-02,video,26,6,8
33568,9927,2024-05-13,text,20,3,7
33569,7493,2025-04-27,image,21,2,7
33570,351,2025-04-18,text,13,4,9
33571,5203,2025-01-29,video,24,7,10
33572,2174,2025-03-29,video,22,4,14
33573,9027,2025-06-03,video,16,5,8
33574,7895,2025-03-29,image,27,2,7
33575,4992,2024-06-07,text,23,7,7
33576,3003,2023-11-21,text,20,7,14
33577,2510,2024-10-15,text,20,6,10
33578,2673,2024-04-28,image,18,8,19
33579,3443,2024-12-08,video,17,6,10
33580,4159,2025-05-31,image,21,5,11
33581,4122,2024-04-29,image,23,8,7
33582,7808,2024-08-13,image,11,4,6
33583,6238,2024-11-05,video,22,4,5
33584,7027,2025-02-20,image,25,4,6
33585,8142,2024-12-20,image,24,3,9
33586,7180,2023-11-22,image,18,6,17
33587,5798,2024-07-09,video,20,2,8
33588,298,2023-12-29,image,18,4,5
33589,6081,2024-01-26,image,16,5,9
33590,7747,2023-11-13,image,16,2,16
33591,7335,2024-08-14,image,22,2,9
33592,3939,2024-09-14,video,17,5,11
33593,7933,2025-05-10,video,18,9,9
33594,7926,2023-08-19,image,20,7,7
33595,1595,2024-11-23,image,19,9,5
33596,3216,2025-03-23,image,18,3,9
33597,9674,2024-01-27,text,11,9,10
33598,4380,2023-11-14,image,22,2,12
33599,3183,2024-05-08,image,18,8,8
33600,4446,2024-08-29,text,19,3,6
33601,7572,2024-03-13,image,20,3,11
33602,9966,2025-01-28,video,28,5,8
33603,1352,2024-12-18,image,26,5,13
33604,9510,2024-02-16,text,13,5,11
33605,5614,2024-02-15,image,25,7,10
33606,212,2024-05-06,image,17,1,11
33607,1275,2025-04-04,video,19,6,9
33608,4263,2023-07-07,image,20,5,9
33609,5968,2024-11-05,video,24,5,4
33610,3735,2024-11-24,image,23,7,10
33611,9378,2024-11-05,image,16,4,5
33612,7776,2025-01-10,video,20,5,9
33613,9067,2024-11-29,video,23,4,9
33614,5539,2024-05-13,text,18,3,7
33615,4503,2024-08-01,image,10,3,7
33616,2486,2024-08-17,video,15,3,10
33617,7255,2024-09-23,image,27,7,16
33618,4371,2024-03-18,video,17,4,12
33619,5535,2025-07-02,video,21,4,9
33620,6706,2024-08-01,video,29,8,12
33621,3399,2024-10-17,image,15,7,6
33622,6256,2024-10-19,image,18,2,13
